"sp_code","vernacular_name","scientific_name","individual_id","sex","age","breeding_stage","deployment_site","deployment_decimal_latitude","deployment_decimal_longitude","device_type","device_id","year","month","day","time","time_zone","decimal_latitude","decimal_longitude","location_quality","processing_method_gls","latitude_uncertainty_metres","longitude_uncertainty_metres","track_id","land"
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,8,"18:46:00","GMT",-47.751,36.055,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,8,"18:46:00","GMT",-47.739,36.325,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,8,"20:56:00","GMT",-47.862,36.154,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,8,"22:41:00","GMT",-47.757,36.03,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"02:01:00","GMT",-47.8,36.053,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"07:53:00","GMT",-47.781,36.005,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"15:19:00","GMT",-47.873,35.922,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"18:24:00","GMT",-47.971,35.752,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"18:42:00","GMT",-47.901,35.763,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"20:48:00","GMT",-48.05,35.675,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,9,"21:45:00","GMT",-47.987,35.741,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"00:01:00","GMT",-47.737,35.297,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"01:09:00","GMT",-48.096,35.598,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"07:47:00","GMT",-48.218,35.47,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"12:18:00","GMT",-48.717,36.223,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"18:21:00","GMT",-48.24,35.271,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"18:22:00","GMT",-48.21,35.49,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,10,"20:05:00","GMT",-48.282,35.046,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"04:04:00","GMT",-48.081,35.158,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"10:31:00","GMT",-48.575,34.843,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"14:33:00","GMT",-48.034,34.975,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"18:10:00","GMT",-47.925,34.831,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"19:44:00","GMT",-45.426,37.138,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"20:24:00","GMT",-48.096,34.688,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,11,"21:29:00","GMT",-48.314,34.998,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"03:57:00","GMT",-47.826,34.672,"A",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"05:03:00","GMT",-47.91,34.638,"0",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"05:39:00","GMT",-47.889,34.54,"0",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"06:45:00","GMT",-47.915,34.596,"0",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"07:20:00","GMT",-47.902,34.54,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"08:25:00","GMT",-47.91,34.521,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"15:27:00","GMT",-47.894,34.365,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,12,"21:48:00","GMT",-47.843,34.29,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"06:18:00","GMT",-47.767,34.108,"B",NA,NA,NA,"SES_BB151_24647",0
"SES","southern elephant seal","Mirounga leonina","BB151","M","subadult",NA,"Marion Island",NA,NA,"PTT",24647,2005,5,13,"15:23:00","GMT",-47.736,34.537,"A",NA,NA,NA,"SES_BB151_24647",0
